[2025-11-13 18:35:20] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 20:41:47] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:42:04] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:42:06] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:42:13] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":163,"errno":8192}
[2025-11-13 20:43:41] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:43:45] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":163,"errno":8192}
[2025-11-13 20:44:27] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:45:13] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:45:19] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":132,"errno":8192}
[2025-11-13 20:45:19] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":159,"errno":8192}
[2025-11-13 20:45:19] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":163,"errno":8192}
[2025-11-13 20:46:51] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":132,"errno":8192}
[2025-11-13 20:46:51] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":159,"errno":8192}
[2025-11-13 20:46:51] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=48 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":163,"errno":8192}
[2025-11-13 20:46:53] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:49:47] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:50:04] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 20:52:50] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":163,"errno":8192}
[2025-11-13 21:00:01] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":176,"errno":8192}
[2025-11-13 21:00:31] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":176,"errno":8192}
[2025-11-13 21:01:06] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:01:18] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=35 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":176,"errno":8192}
[2025-11-13 21:01:38] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":176,"errno":8192}
[2025-11-13 21:07:11] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:07:11] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:07:19] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:07:19] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:09:53] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:09:53] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:11:16] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:11:23] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:11:27] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:11:28] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:11:28] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:11:28] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:12:08] WARNING: Undefined array key "type" | IP: ::1 | URI: /medical-app-test/hospitals.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\hospitals.php","line":12,"errno":2}
[2025-11-13 21:12:08] DEPRECATED: trim(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/hospitals.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\includes\\functions.php","line":289,"errno":8192}
[2025-11-13 21:15:29] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:37] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:40] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:40] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:41] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:41] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:41] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:41] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:15:54] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/doctor_profile.php?id=47 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\doctor_profile.php","line":176,"errno":8192}
[2025-11-13 21:24:30] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:24:35] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:24:35] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:24:38] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:24:42] WARNING: Undefined array key "type" | IP: ::1 | URI: /medical-app-test/hospitals.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\hospitals.php","line":12,"errno":2}
[2025-11-13 21:24:42] DEPRECATED: trim(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/hospitals.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\includes\\functions.php","line":289,"errno":8192}
[2025-11-13 21:24:51] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:24:52] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:31:21] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: 127.0.0.1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:37:27] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:37:27] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:37:31] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:39:48] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:40:26] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:40:26] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:48:43] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/search.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\search.php","line":120,"errno":8192}
[2025-11-13 21:49:03] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 21:49:03] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
[2025-11-13 22:11:36] DEPRECATED: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated | IP: ::1 | URI: /medical-app-test/patient/appointments.php | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | Context: {"file":"C:\\xampp\\htdocs\\medical-app-test\\patient\\appointments.php","line":257,"errno":8192}
